Out Datetime,In Datetime,Name,Voltage (kV),Line Type,Gen Flag,Length (miles),Duration (minutes),Outage Type,Dispatcher Cause,Field Cause,District,Outage ID,year,Cause Dispatch,Cause Field,Responsible System Dispatch,Responsible System Field,Cause,Responsible System,O&M District,Transmission Owner NERC TADS,Out Datetime (PPT),In Datetime (PPT)
08/05/2020 22:53,08/05/2020 23:25,Cowlitz tap to Chehalis-Covington No 1 230kV line,230.0,T, ,6.3,32,Plan,,,,215385,2020,,,,,Switching,BPA,COV,BPAT,,
08/05/2020 22:54,08/05/2020 23:25,Chehalis-Covington No 1 230kV line,230.0,L,O,69.4,31,Plan,,,,215386,2020,,,,,Switching,BPA,OLY COV,BPAT,,
08/05/2020 22:54,08/05/2020 23:25,TPWR Cowlitz-Covington section of Chehalis-Covington No 1 230kV line,230.0,S, ,23.3,31,Plan,,,,215386,2020,,,,,Switching,BPA,COV,BPAT,,
08/06/2020 06:02,08/06/2020 18:46,Lower Granite PH-Lower Granite No 1 500kV line,500.0,L, ,0.75,764,Plan,,,,215390,2020,,,,,Proximity/Other,Foreign,TRI SPK,BPAT,,
08/06/2020 07:10,08/19/2020 16:06,John Day PH-John Day No 3 500kV line,500.0,L, ,3.48,19256,Plan,,,,215391,2020,,,,,Maintenance,Foreign,TDA,BPAT,,
08/06/2020 08:23,08/06/2020 17:25,Little Goose PH-Little Goose No 1 500kV line,500.0,L, ,1.67,542,Plan,,,,215394,2020,,,,,Maintenance,BPA,SPK TRI,BPAT,,
08/06/2020 10:53,08/06/2020 20:07,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,554,Plan,,,,215395,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/06/2020 10:53,08/06/2020 20:07,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,554,Plan,,,,215395,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/06/2020 18:17,08/06/2020 18:17,Bell-Boundary No 1 230kV line,230.0,L, ,91.75,0,Auto,,,,215396,2020,,,,,Lightning,BPA,SPK,BPAT,,
08/06/2020 18:17,08/06/2020 18:17,Bell-Day Mt Spokane section of Bell-Boundary No 1 230kV line,230.0,S,G,5.0,0,Auto,,,,215396,2020,,,,,Lightning,BPA,SPK,BPAT,,
08/06/2020 18:17,08/06/2020 18:17,Day Mt Spokane tap to Bell-Boundary No 1 230kV line,230.0,T,G,0.09,0,Auto,,,,215396,2020,,,,,Lightning,BPA,SPK,BPAT,,
08/06/2020 18:17,08/06/2020 18:17,Day Mt Spokane-Sacheen section of Bell-Boundary No 1 230kV line,230.0,S,G,26.69,0,Auto,,,,215396,2020,,,,,Lightning,BPA,SPK,BPAT,,
08/06/2020 18:17,08/06/2020 18:17,Sacheen tap to Bell-Boundary No 1 230kV line,230.0,T, ,0.7,0,Auto,,,,215396,2020,,,,,Lightning,BPA,SPK,BPAT,,
08/06/2020 18:17,08/06/2020 18:17,Sacheen-Boundary section of Bell-Boundary No 1 230kV line,230.0,S,G,60.06,0,Auto,,,,215396,2020,,,,,Lightning,BPA,SPK,BPAT,,
08/07/2020 07:48,08/07/2020 11:06,Ice Harbor-Franklin No 3 115kV line,115.0,L,G,9.08,198,Plan,,,,215399,2020,,,,,Emergency,BPA,TRI,BPAT,,
08/07/2020 07:48,08/07/2020 11:06,Ice Harbor-Levey section of Ice Harbor-Franklin No 3 115kV line,115.0,S, ,0.88,198,Plan,,,,215399,2020,,,,,Emergency,BPA,TRI,BPAT,,
08/07/2020 07:48,08/12/2020 09:03,Levey tap to Ice Harbor-Franklin No 3 115kV line,115.0,T, ,0.1,7275,Plan,,,,215399,2020,,,,,Emergency,BPA,TRI,BPAT,,
08/07/2020 07:48,08/07/2020 11:06,Levey-Franklin section of Ice Harbor-Franklin No 3 115kV line,115.0,S, ,8.2,198,Plan,,,,215399,2020,,,,,Emergency,BPA,TRI,BPAT,,
08/07/2020 10:13,08/07/2020 11:40,Kalama Industrial-North Woodland 115kV line,115.0,L, ,7.93,87,Plan,,,,215401,2020,,,,,Emergency,Foreign,LGV,COWZ,,
08/08/2020 08:03,08/08/2020 12:50,Lower Granite PH-Lower Granite No 1 500kV line,500.0,L, ,0.75,287,Plan,,,,215404,2020,,,,,Maintenance,Foreign,TRI SPK,BPAT,,
08/08/2020 15:41,08/08/2020 19:29,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,228,Plan,,,,215405,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/08/2020 15:41,08/08/2020 19:29,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,228,Plan,,,,215405,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/09/2020 19:25,08/27/2020 16:58,Bonneville PH 1-North Bonneville No 1 230kV line,230.0,L, ,0.84,25773,Plan,,,,215406,2020,,,,,Maintenance,Foreign,LGV,BPAT,,
08/10/2020 05:35,08/11/2020 15:11,Garrison-Anaconda No 1 230kV line,230.0,L, ,31.31,2016,Plan,,,,215408,2020,,,,,Urgent,BPA,KAL,BPAT,,
08/10/2020 07:18,08/12/2020 13:22,Hungry Horse-Columbia Falls No 1 230kV line,230.0,L, ,7.59,3244,Plan,,,,215409,2020,,,,,Maintenance,BPA,KAL,BPAT,,
08/10/2020 07:21,08/13/2020 16:38,Columbia-Valhalla No 1 115kV line,115.0,L, ,5.26,4877,Plan,,,,215410,2020,,,,,Maintenance,BPA,WEN,BPAT,,
08/10/2020 07:27,08/12/2020 15:01,Colville-Boundary No 1 115kV line,115.0,L,G,43.06,3334,Plan,,,,215411,2020,,,,,Maintenance,BPA,SPK,BPAT,,
08/10/2020 07:27,08/12/2020 15:01,Colville-Spirit section of Colville-Boundary No 1 115kV line,115.0,S, ,17.42,3334,Plan,,,,215411,2020,,,,,Maintenance,BPA,SPK,BPAT,,
08/10/2020 07:45,08/12/2020 17:32,Lookout Point-Alvey No 2 115kV line,115.0,L,G,15.84,3467,Plan,,,,215412,2020,,,,,Maintenance,BPA,EUG,BPAT,,
08/10/2020 07:45,08/12/2020 17:32,Lookout Point-Mt. Vernon section of Lookout Point-Alvey No 2 115kV line,115.0,S, ,14.1,3467,Plan,,,,215412,2020,,,,,Maintenance,BPA,EUG,BPAT,,
08/10/2020 08:03,08/13/2020 15:04,Franklin-Hedges No 1 115kV line,115.0,L, ,5.0,4741,Plan,,,,215413,2020,,,,,Maintenance,BPA,TRI,BPAT,,
08/10/2020 08:28,08/15/2020 17:56,De Moss-Condon Wind section of De Moss-Fossil No 1 115kV line,115.0,S, ,32.81,7768,Plan,,,,215415,2020,,,,,Maintenance,BPA,TDA,BPAT,,
08/10/2020 08:28,08/15/2020 17:56,De Moss-Fossil No 1 115kV line,115.0,L,G,52.72,7768,Plan,,,,215415,2020,,,,,Maintenance,BPA,TDA,BPAT,,
08/10/2020 08:28,08/13/2020 13:04,Condon Wind tap to De Moss-Fossil No 1 115kV line,115.0,T, ,0.01,4596,Plan,,,,215416,2020,,,,,Maintenance,Foreign,TDA,BPAT,,
08/10/2020 08:28,08/13/2020 13:04,Condon Wind-Condon section of De Moss-Fossil No 1 115kV line,115.0,S, ,1.48,4596,Plan,,,,215416,2020,,,,,Maintenance,Foreign,TDA,BPAT,,
08/10/2020 08:28,08/13/2020 13:04,De Moss-Fossil No 1 115kV line,115.0,L,G,52.72,4596,Plan,,,,215416,2020,,,,,Maintenance,Foreign,TDA,BPAT,,
08/10/2020 09:07,08/12/2020 11:07,Fairview-Bandon No 1 115kV line,115.0,L,G,25.16,3000,Plan,,,,215418,2020,,,,,Maintenance,BPA,EUG,BPAT,,
08/10/2020 09:07,08/12/2020 11:07,Norway-Morrison section of Fairview-Bandon No 1 115kV line,115.0,S, ,10.26,3000,Plan,,,,215418,2020,,,,,Maintenance,BPA,EUG,BPAT,,
08/10/2020 09:38,08/12/2020 14:26,Seaside-Warrenton section of Tillamook-PACW Astoria No 1 115kV line,115.0,S, ,12.8,3168,Plan,,,,215419,2020,,,,,Maintenance,BPA,SAL,PAC,,
08/10/2020 09:38,08/12/2020 14:26,Tillamook-PACW Astoria No 1 115kV line,115.0,L,G,57.7,3168,Plan,,,,215419,2020,,,,,Maintenance,BPA,SAL,PAC,,
08/10/2020 09:38,08/12/2020 14:26,Warrenton-PACW Astoria section of Tillamook-PACW Astoria No 1 115kV line,115.0,S, ,2.7,3168,Plan,,,,215419,2020,,,,,Maintenance,BPA,SAL,PAC,,
08/10/2020 09:51,08/13/2020 07:53,Big Eddy-McLoughlin No 1&2 230kV line,230.0,L, ,117.77,4202,Plan,,,,215420,2020,,,,,Maintenance,Foreign,TDA LGV,BPAT,,
08/10/2020 09:51,08/13/2020 10:47,McLoughlin-Sherwood No 1 230kV line,230.0,L,G,16.24,4376,Plan,,,,215421,2020,,,,,Maintenance,Foreign,LGV SAL,PGE,,
08/10/2020 09:51,08/13/2020 10:47,Pearl-Sherwood section of McLoughlin-Sherwood No 1 230kV line,230.0,S, ,4.57,4376,Plan,,,,215421,2020,,,,,Maintenance,Foreign,SAL,PGE,,
08/10/2020 09:51,08/14/2020 13:41,Cherry Grove-119th Street 115kV line,115.0,L,G,11.43,5990,Plan,,,,215422,2020,,,,,Maintenance,BPA,LGV,CPUD,,
08/10/2020 09:51,08/14/2020 13:41,Hockinson-119th Street section of Cherry Grove-119th Street 115kV line,115.0,S, ,2.26,5990,Plan,,,,215422,2020,,,,,Maintenance,BPA,LGV,CPUD,,
08/10/2020 12:08,08/10/2020 22:09,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,601,Plan,,,,215423,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/10/2020 12:08,08/10/2020 22:09,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,601,Plan,,,,215423,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/10/2020 17:05,08/10/2020 17:21,Alvey-Diamond Hill No 3 230kV line,230.0,L,O,20.3,16,Plan,,,,215424,2020,,,,,Switching,BPA,EUG,PAC,,
08/10/2020 17:05,08/10/2020 17:21,Alvey-McKenzie section of Alvey-Diamond Hill No 3 230kV line,230.0,S, ,9.6,16,Plan,,,,215424,2020,,,,,Switching,BPA,EUG,PAC,,
08/10/2020 19:42,08/13/2020 00:41,Paul-Centralia Thermal PH No 2 500kV line,500.0,L, ,0.68,3179,Plan,,,,215425,2020,,,,,Urgent,Foreign,OLY,TAUC,,
08/11/2020 00:41,08/11/2020 00:45,Buckley-Grizzly No 1 500kV line,500.0,L, ,53.6,4,Auto,,,,215426,2020,,,,,Unknown,BPA,TDA RED,BPAT,,
08/11/2020 07:19,08/11/2020 13:10,Olympia-Satsop No 2 230kV line,230.0,L, ,26.31,351,Plan,,,,215430,2020,,,,,Maintenance,BPA,OLY,BPAT,,
08/11/2020 07:59,08/18/2020 17:39,Alvey-Martin Creek No 1 115kV line,115.0,L,G,22.51,10660,Plan,,,,215431,2020,,,,,Maintenance,BPA,EUG,PAC,,
08/11/2020 07:59,08/18/2020 17:39,Goshen-Creswell section of Alvey-Martin Creek No 1 115kV line,115.0,S, ,3.36,10660,Plan,,,,215431,2020,,,,,Maintenance,BPA,EUG,PAC,,
08/11/2020 12:28,08/11/2020 22:00,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,572,Plan,,,,215433,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/11/2020 12:28,08/11/2020 22:00,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,572,Plan,,,,215433,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/12/2020 08:29,08/12/2020 08:29,Forest Grove-Thatcher Junction section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,1.9,0,Auto,,,,215439,2020,,,,,Bird droppings,BPA,SAL,BPAT,,
08/12/2020 08:29,08/12/2020 08:29,Forest Grove-Tillamook No 1 115kV line,115.0,L, ,47.41,0,Auto,,,,215439,2020,,,,,Bird droppings,BPA,SAL,BPAT,,
08/12/2020 08:29,08/12/2020 08:29,South Fork tap to Forest Grove-Tillamook No 1 115kV line,115.0,T,G,0.1,0,Auto,,,,215439,2020,,,,,Bird droppings,BPA,SAL,BPAT,,
08/12/2020 08:29,08/12/2020 08:29,South Fork-Tillamook section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,25.29,0,Auto,,,,215439,2020,,,,,Bird droppings,BPA,SAL,BPAT,,
08/12/2020 08:29,08/12/2020 08:29,Thatcher Junction tap to Forest Grove-Tillamook No 1 115kV line,115.0,T,G,0.75,0,Auto,,,,215439,2020,,,,,Bird droppings,BPA,SAL,BPAT,,
08/12/2020 08:29,08/12/2020 08:29,Thatcher Junction-Timber section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,8.02,0,Auto,,,,215439,2020,,,,,Bird droppings,BPA,SAL,BPAT,,
08/12/2020 08:29,08/12/2020 08:29,Timber tap to Forest Grove-Tillamook No 1 115kV line,115.0,T,G,11.21,0,Auto,,,,215439,2020,,,,,Bird droppings,BPA,SAL,BPAT,,
08/12/2020 08:29,08/12/2020 08:29,Timber-South Fork section of Forest Grove-Tillamook No 1 115kV line,115.0,S,G,12.2,0,Auto,,,,215439,2020,,,,,Bird droppings,BPA,SAL,BPAT,,
08/12/2020 09:10,08/12/2020 09:10,Cusick-Boundary section of Usk-Boundary No 1 230kV line,230.0,S, ,48.18,0,Auto,,,,215441,2020,,,,,Contamination,BPA,SPK,BPAT,,
08/12/2020 09:10,08/12/2020 09:10,Usk-Boundary No 1 230kV line,230.0,L,G,55.04,0,Auto,,,,215441,2020,,,,,Contamination,BPA,SPK,BPAT,,
08/12/2020 09:10,08/12/2020 09:10,Usk-Cusick section of Usk-Boundary No 1 230kV line,230.0,S, ,6.86,0,Auto,,,,215441,2020,,,,,Contamination,BPA,SPK,BPAT,,
08/12/2020 10:48,08/12/2020 10:48,Santiam-A539 section of Santiam-Albany No 1 230kV line,230.0,S, ,0.13,0,Plan,,,,215442,2020,,,,,Urgent,BPA,SAL,BPAT,,
08/12/2020 10:48,08/12/2020 10:48,Santiam-Albany No 1 230kV line,230.0,L,G,28.54,0,Plan,,,,215442,2020,,,,,Urgent,BPA,SAL EUG,BPAT,,
08/12/2020 16:14,08/12/2020 23:49,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,455,Plan,,,,215443,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/12/2020 16:14,08/12/2020 23:49,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,455,Plan,,,,215443,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/12/2020 17:55,08/12/2020 21:29,Hood River-The Dalles No 1 115kV line,115.0,L, ,16.02,214,Plan,,,,215444,2020,,,,,Emergency,BPA,TDA,BPAT,,
08/12/2020 22:00,08/13/2020 04:02,Columbia Falls-Stillwater section of Columbia Falls-Trego No 1 115kV line,115.0,S, ,18.58,362,Plan,,,,215449,2020,,,,,Maintenance,BPA,KAL,BPAT,,
08/12/2020 22:00,08/13/2020 04:02,Columbia Falls-Trego No 1 115kV line,115.0,L,G,45.96,362,Plan,,,,215449,2020,,,,,Maintenance,BPA,KAL,BPAT,,
08/12/2020 22:00,08/13/2020 04:02,Stillwater tap to Columbia Falls-Trego No 1 115kV line,115.0,T, ,0.1,362,Plan,,,,215449,2020,,,,,Maintenance,BPA,KAL,BPAT,,
08/12/2020 22:00,08/13/2020 04:02,Stillwater-Trego section of Columbia Falls-Trego No 1 115kV line,115.0,S, ,27.38,362,Plan,,,,215449,2020,,,,,Maintenance,BPA,KAL,BPAT,,
08/13/2020 06:47,08/13/2020 11:55,Glenoma-Mossyrock 230kV line,230.0,L, ,14.48,308,Auto,,,,215450,2020,,,,,Unknown,Foreign,OLY,LCPUD,,
08/13/2020 08:13,08/13/2020 10:24,Colville-Boundary No 1 115kV line,115.0,L,G,43.06,131,Plan,,,,215451,2020,,,,,Maintenance,BPA,SPK,BPAT,,
08/13/2020 08:13,08/13/2020 10:24,Colville-Spirit section of Colville-Boundary No 1 115kV line,115.0,S, ,17.42,131,Plan,,,,215451,2020,,,,,Maintenance,BPA,SPK,BPAT,,
08/13/2020 08:58,08/13/2020 22:01,Paul-Centralia Thermal PH No 2 500kV line,500.0,L, ,0.68,783,Plan,,,,215452,2020,,,,,Urgent,Foreign,OLY,TAUC,,
08/13/2020 09:29,08/13/2020 09:29,East Hills-Unity section of Minidoka PH-Unity No 1 138kV line,138.0,S, ,5.97,0,Plan,,,,215453,2020,,,,,Maintenance,BPA,IDF,BPAT,,
08/13/2020 09:29,08/13/2020 09:29,Minidoka PH-Unity No 1 138kV line,138.0,L,G,24.91,0,Plan,,,,215453,2020,,,,,Maintenance,BPA,IDF,BPAT,,
08/13/2020 11:34,08/13/2020 20:17,"Cowlitz-Canyon No 1,2 115kV lines",115.0,L,T,6.54,523,Plan,,,,215454,2020,,,,,Maintenance,BPA,COV,TPWR,,
08/13/2020 11:34,08/13/2020 20:17,"Franz Holmes tap to Cowlitz-Canyon No 1,2 115kV lines",115.0,T, ,1.2,523,Plan,,,,215454,2020,,,,,Maintenance,BPA,COV,TPWR,,
08/13/2020 12:08,08/13/2020 12:08,Shelton-Kitsap No 4 230kV line,230.0,L, ,30.29,0,Auto,,,,215455,2020,,,,,Wind,BPA,OLY,BPAT,,
08/13/2020 13:50,08/13/2020 15:04,Custer-Intalco No 2 230kV line,230.0,L, ,7.15,74,Plan,,,,215456,2020,,,,,Maintenance,BPA,SNO,BPAT,,
08/13/2020 15:11,,Franklin-Badger Canyon No 2 115kV line,115.0,L,O,13.35,still out,Plan,,,,215457,2020,,,,,Normally Out,BPA,TRI,BPAT,,
08/13/2020 15:11,,Hedges tap to Franklin-Badger Canyon No 2 115kV line,115.0,T, ,0.33,still out,Plan,,,,215457,2020,,,,,Normally Out,BPA,TRI,BPAT,,
08/13/2020 19:26,08/13/2020 19:26,John Day-Grizzly No 2 500kV line,500.0,L, ,88.59,0,Auto,,,,215458,2020,,,,,Unknown,BPA,TDA RED,BPAT,,
08/14/2020 13:41,08/15/2020 01:05,North Bonneville-Alfalfa section of North Bonneville-Midway No 1 230kV line,230.0,S, ,103.61,684,Plan,,,,215461,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,LGV TDA WEN,BPAT,,
08/14/2020 13:41,08/15/2020 01:05,North Bonneville-Midway No 1 230kV line,230.0,L,G,134.71,684,Plan,,,,215461,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,LGV TDA WEN TRI,BPAT,,
08/14/2020 15:00,08/14/2020 20:55,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,355,Plan,,,,215462,2020,,,,,Maintenance,BPA,TRI,BPAT,,
08/14/2020 15:00,08/14/2020 20:55,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,355,Plan,,,,215462,2020,,,,,Maintenance,BPA,TRI WEN,BPAT,,
08/15/2020 03:39,08/15/2020 03:39,Elmo tap to Kalispell-Kerr No 1 115kV line,115.0,T, ,0.1,0,Auto,,,,215463,2020,,,,,Unknown,BPA,KAL,BPAT,,
08/15/2020 03:39,08/15/2020 03:41,Elmo-Kerr section of Kalispell-Kerr No 1 115kV line,115.0,S, ,12.8,2,Auto,,,,215463,2020,,,,,Unknown,BPA,KAL,BPAT,,
08/15/2020 03:39,08/15/2020 03:39,Kalispell-Elmo section of Kalispell-Kerr No 1 115kV line,115.0,S, ,28.59,0,Auto,,,,215463,2020,,,,,Unknown,BPA,KAL,BPAT,,
08/15/2020 03:39,08/15/2020 03:41,Kalispell-Kerr No 1 115kV line,115.0,L,G,41.39,2,Auto,,,,215463,2020,,,,,Unknown,BPA,KAL,BPAT,,
08/15/2020 04:17,08/15/2020 04:17,Broadview-Garrison No 2 500kV line,500.0,L, ,224.71,0,Auto,,,,215465,2020,,,,,Unknown,Foreign,KAL,NWMT,,
08/15/2020 12:11,08/15/2020 20:54,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,523,Plan,,,,215466,2020,,,,,Maintenance,BPA,TRI,BPAT,,
08/15/2020 12:11,08/15/2020 20:54,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,523,Plan,,,,215466,2020,,,,,Maintenance,BPA,TRI WEN,BPAT,,
08/15/2020 15:42,08/15/2020 15:42,Grizzly-Ponderosa section of Grizzly-Summer Lake No 1 500kV line,500.0,S,G,18.26,0,Auto,,,,215467,2020,,,,,Unknown,BPA,RED,BPAT,,
08/15/2020 15:42,08/15/2020 15:42,Grizzly-Summer Lake No 1 500kV line,500.0,L, ,103.37,0,Auto,,,,215467,2020,,,,,Unknown,BPA,RED,BPAT,,
08/15/2020 15:42,08/15/2020 15:42,Ponderosa tap to Grizzly-Summer Lake No 1 500kV line,500.0,T,G,0.01,0,Auto,,,,215467,2020,,,,,Unknown,BPA,RED,BPAT,,
08/15/2020 15:42,08/15/2020 15:42,Ponderosa-Summer Lake section of Grizzly-Summer Lake No 1 500kV line,500.0,S,G,85.11,0,Auto,,,,215467,2020,,,,,Unknown,BPA,RED,BPAT,,
08/15/2020 17:01,08/15/2020 23:04,North Bonneville-Alfalfa section of North Bonneville-Midway No 1 230kV line,230.0,S, ,103.61,363,Plan,,,,215469,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,LGV TDA WEN,BPAT,,
08/15/2020 17:01,08/15/2020 23:04,North Bonneville-Midway No 1 230kV line,230.0,L,G,134.71,363,Plan,,,,215469,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,LGV TDA WEN TRI,BPAT,,
08/15/2020 20:00,08/16/2020 02:48,Echo Lake-Maple Valley No 1&2 500kV line,500.0,L, ,31.51,408,Plan,,,,215470,2020,,,,,Construction,BPA,COV,BPAT,,
08/15/2020 20:01,08/16/2020 02:49,Maple Valley-Talbot No 2 230kV line,230.0,L, ,0.1,408,Plan,,,,215472,2020,,,,,Construction,BPA,COV,PSE,,
08/15/2020 20:02,08/16/2020 02:49,Maple Valley-Massachusetts No 1 230kV line,230.0,L, ,12.14,407,Plan,,,,215473,2020,,,,,Construction,BPA,COV,SCL,,
08/15/2020 20:02,08/16/2020 02:46,Sno-King-Maple Valley No 1 230kV line,230.0,L, ,24.84,404,Plan,,,,215474,2020,,,,,Construction,BPA,SNO COV,SCL,,
08/15/2020 20:03,08/16/2020 02:49,Klahanie-Maple Valley section of Sammamish-Maple Valley No 1 230kV line,230.0,S, ,15.65,406,Plan,,,,215475,2020,,,,,Construction,BPA,COV,PSE,,
08/15/2020 20:03,08/16/2020 02:49,Sammamish-Maple Valley No 1 230kV line,230.0,L,G,32.09,406,Plan,,,,215475,2020,,,,,Construction,BPA,COV,PSE,,
08/16/2020 11:23,08/16/2020 22:28,Benton City-Red Mountain section of Grandview-Red Mountain No 1 115kV line,115.0,S, ,4.46,665,Plan,,,,215477,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI,BPAT,,
08/16/2020 11:23,08/16/2020 22:28,Grandview-Red Mountain No 1 115kV line,115.0,L,G,22.8,665,Plan,,,,215477,2020,,,,,Oper Plan/RTCA Reqd Action,BPA,TRI WEN,BPAT,,
08/16/2020 17:54,08/17/2020 11:21,The Dalles-Discovery No 1 115kV line,115.0,L, ,1.82,1047,Auto,,,,215479,2020,,,,,Wind,BPA,TDA,BPAT,,
08/16/2020 18:03,08/16/2020 18:26,Chenoweth-Goldendale No 1 115kV line,115.0,L, ,24.08,23,Auto,,,,215480,2020,,,,,Unknown,BPA,TDA,BPAT,,
08/16/2020 18:03,08/16/2020 18:26,Chenoweth-Spearfish section of Chenoweth-Goldendale No 1 115kV line,115.0,S,G,3.84,23,Auto,,,,215480,2020,,,,,Unknown,BPA,TDA,BPAT,,
08/16/2020 18:03,08/16/2020 18:26,E. E. Clouse tap to Chenoweth-Goldendale No 1 115kV line,115.0,T,G,0.1,23,Auto,,,,215480,2020,,,,,Unknown,BPA,TDA,BPAT,,
08/16/2020 18:03,08/16/2020 18:26,E. E. Clouse-Goldendale section of Chenoweth-Goldendale No 1 115kV line,115.0,S,G,0.07,23,Auto,,,,215480,2020,,,,,Unknown,BPA,TDA,BPAT,,
08/16/2020 18:03,08/16/2020 18:26,Spearfish tap to Chenoweth-Goldendale No 1 115kV line,115.0,T,G,3.22,23,Auto,,,,215480,2020,,,,,Unknown,BPA,TDA,BPAT,,
08/16/2020 18:03,08/16/2020 18:26,Spearfish-E. E. Clouse section of Chenoweth-Goldendale No 1 115kV line,115.0,S,G,20.17,23,Auto,,,,215480,2020,,,,,Unknown,BPA,TDA,BPAT,,
08/16/2020 19:10,08/16/2020 19:10,Rocky Reach-Maple Valley No 1 345kV line,345.0,L, ,128.87,0,Auto,,,,215485,2020,,,,,Lightning,BPA,WEN COV,BPAT,,
08/16/2020 20:46,08/17/2020 15:16,Monroe-Custer No 2 500kV line,500.0,L, ,85.81,1110,Auto,,,,215486,2020,,,,,Line Material Failure,BPA,SNO,BPAT,,
08/17/2020 06:51,08/19/2020 14:14,Hungry Horse-Conkelley No 1 230kV line,230.0,L, ,8.21,3323,Plan,,,,215487,2020,,,,,Maintenance,BPA,KAL,BPAT,,
08/17/2020 07:22,08/17/2020 11:52,Ariel-Lewis River section of Merwin-Lewis River 115kV line,115.0,S, ,8.54,270,Auto,,,,215488,2020,,,,,Human Element,Foreign,LGV,COWZ,,
08/17/2020 07:22,08/17/2020 07:22,Merwin-Ariel section of Merwin-Lewis River 115kV line,115.0,S, ,0.76,0,Auto,,,,215488,2020,,,,,Human Element,Foreign,LGV,COWZ,,
08/17/2020 07:22,08/17/2020 11:52,Merwin-Lewis River 115kV line,115.0,L, ,9.3,270,Auto,,,,215488,2020,,,,,Human Element,Foreign,LGV,COWZ,,
08/17/2020 09:27,08/17/2020 13:29,Nehalem-Cannon Beach section of Tillamook-PACW Astoria No 1 115kV line,115.0,S, ,11.6,242,Plan,,,,215489,2020,,,,,Maintenance,BPA,SAL,PAC,,
08/17/2020 09:27,08/17/2020 13:29,Tillamook-PACW Astoria No 1 115kV line,115.0,L,G,57.7,242,Plan,,,,215489,2020,,,,,Maintenance,BPA,SAL,PAC,,
08/17/2020 09:29,08/18/2020 15:58,Boundary-Nelway No 1 230kV line,230.0,L, ,2.4,1829,Plan,,,,215490,2020,,,,,Maintenance,BPA,SPK,BCTC,,
08/17/2020 10:09,08/18/2020 15:10,Hoback-Rafter J section of Snake River-Jackson No 1 115kV line,115.0,S, ,8.2,1741,Plan,,,,215491,2020,,,,,Maintenance,Foreign,IDF,LVE,,
08/17/2020 10:09,08/18/2020 15:10,Snake River-Jackson No 1 115kV line,115.0,L,G,34.8,1741,Plan,,,,215491,2020,,,,,Maintenance,Foreign,IDF,LVE,,
08/17/2020 10:48,08/18/2020 14:12,Addy-Boundary section of Bell-Boundary No 3 230kV line,230.0,S, ,57.73,1644,Plan,,,,215492,2020,,,,,Maintenance,BPA,SPK,BPAT,,
08/17/2020 10:48,08/18/2020 14:12,Bell-Boundary No 3 230kV line,230.0,L,G,108.07,1644,Plan,,,,215492,2020,,,,,Maintenance,BPA,SPK,BPAT,,
08/17/2020 10:49,08/18/2020 14:20,Boundary PH SCL-Boundary No 1 230kV line,230.0,L, ,0.5,1651,Plan,,,,215493,2020,,,,,Maintenance,BPA,SPK,SCL,,
