Name,Out Datetime,In Datetime,Voltage (kV),Duration (minutes),Outage Type,Cause,year,outage_year,threshold
Franklin-Badger Canyon No 2 115kV line,2022-02-09 08:50:00,2022-02-09 09:43:00,115.0,53,Auto,Unknown,2022,{2022},49487.0
Fairmount-Port Angeles No 1 230kV line,2022-02-19 23:48:00,2022-02-20 07:15:00,230.0,447,Auto,Tree Blown,2022,{2022},49487.0
Dixon tap to Hot Springs-Rattlesnake No 1 230kV line,2022-02-20 02:41:00,2022-02-20 04:14:00,230.0,93,Auto,Other,2022,{2022},49487.0
Dixon-Rattlesnake section of Hot Springs-Rattlesnake No 1 230kV line,2022-02-20 02:41:00,2022-02-20 04:14:00,230.0,93,Auto,Other,2022,{2022},49487.0
Hot Springs-Dixon section of Hot Springs-Rattlesnake No 1 230kV line,2022-02-20 02:41:00,2022-02-26 20:44:00,230.0,9723,Auto,Other,2022,{2022},49487.0
Hot Springs-Rattlesnake No 1 230kV line,2022-02-20 02:41:00,2022-02-26 20:44:00,230.0,9723,Auto,Other,2022,{2022},49487.0
Hot Springs-NWE Placid Lake No 1 230kV line,2022-02-21 03:24:00,2022-02-26 21:36:00,230.0,8292,Auto,Weather,2022,{2022},49487.0
Fidalgo-Lopez Island No 4 115kV line,2022-02-21 20:53:00,2022-02-23 13:20:00,115.0,2427,Auto,Tree Blown,2022,{2022},49487.0
Grizzly-Malin PGE No 2 500kV line,2022-02-23 08:15:00,2022-02-23 08:26:00,500.0,11,Auto,Unknown,2022,{2022},49487.0
John Day-Grizzly No 2 500kV line,2022-02-23 08:15:00,2022-02-23 08:24:00,500.0,9,Auto,Other,2022,{2022},49487.0
Tacoma-Covington No 3 230kV line,2022-02-23 17:38:00,2022-02-23 17:41:00,230.0,3,Auto,Other,2022,{2022},49487.0
Tacoma-Raver No 1 500kV line,2022-02-23 17:38:00,2022-02-23 17:40:00,500.0,2,Auto,Other,2022,{2022},49487.0
Tacoma-TPWR Cowlitz No 1 230kV line,2022-02-23 17:38:00,2022-02-23 17:48:00,230.0,10,Auto,Other,2022,{2022},49487.0
Tacoma-TPWR Northeast No 2 230kV line,2022-02-23 17:38:00,2022-02-23 17:45:00,230.0,7,Auto,Other,2022,{2022},49487.0
Tacoma-TPWR Southwest 230kV line,2022-02-23 17:38:00,2022-02-23 17:47:00,230.0,9,Auto,Other,2022,{2022},49487.0
Burns-Summer Lake section of Hemingway-Summer Lake No 1 500kV line,2022-02-24 08:01:00,2022-02-24 08:05:00,500.0,4,Auto,Other,2022,{2022},49487.0
Hemingway-Burns section of Hemingway-Summer Lake No 1 500kV line,2022-02-24 08:01:00,2022-02-24 08:05:00,500.0,4,Auto,Other,2022,{2022},49487.0
Hemingway-Summer Lake No 1 500kV line,2022-02-24 08:01:00,2022-02-24 08:05:00,500.0,4,Auto,Other,2022,{2022},49487.0
Paul-Centralia Thermal PH No 2 500kV line,2022-02-24 12:39:00,2022-02-24 18:27:00,500.0,348,Auto,Other,2022,{2022},49487.0
Noxon AVA-Hot Springs No 2 230kV line,2022-02-24 17:25:00,2022-02-25 18:49:00,230.0,1524,Auto,Weather,2022,{2022},49487.0
Paul-Centralia Thermal PH No 2 500kV line,2022-02-27 18:06:00,2022-02-28 01:51:00,500.0,465,Auto,Other,2022,{2022},49487.0
Asarco tap to Libby-Bonners Ferry No 1 115kV line,2022-02-28 04:33:00,2022-02-28 09:00:00,115.0,267,Auto,Other,2022,{2022},49487.0
Libby FEC-Troy section of Libby-Bonners Ferry No 1 115kV line,2022-02-28 04:33:00,2022-02-28 09:00:00,115.0,267,Auto,Other,2022,{2022},49487.0
Libby-Bonners Ferry No 1 115kV line,2022-02-28 04:33:00,2022-02-28 14:42:00,115.0,609,Auto,Other,2022,{2022},49487.0
Libby-Libby FEC section of Libby-Bonners Ferry No 1 115kV line,2022-02-28 04:33:00,2022-02-28 04:34:00,115.0,1,Auto,Other,2022,{2022},49487.0
Moyie Springs tap to Libby-Bonners Ferry No 1 115kV line,2022-02-28 04:33:00,2022-02-28 13:44:00,115.0,551,Auto,Other,2022,{2022},49487.0
Moyie Springs-Bonners Ferry section of Libby-Bonners Ferry No 1 115kV line,2022-02-28 04:33:00,2022-02-28 13:44:00,115.0,551,Auto,Other,2022,{2022},49487.0
Troy tap to Libby-Bonners Ferry No 1 115kV line,2022-02-28 04:33:00,2022-02-28 09:00:00,115.0,267,Auto,Other,2022,{2022},49487.0
Troy-Yaak section of Libby-Bonners Ferry No 1 115kV line,2022-02-28 04:33:00,2022-02-28 09:00:00,115.0,267,Auto,Other,2022,{2022},49487.0
Yaak tap to Libby-Bonners Ferry No 1 115kV line,2022-02-28 04:33:00,2022-02-28 09:00:00,115.0,267,Auto,Other,2022,{2022},49487.0
Yaak-Moyie Springs section of Libby-Bonners Ferry No 1 115kV line,2022-02-28 04:33:00,2022-02-28 14:42:00,115.0,609,Auto,Other,2022,{2022},49487.0
Roundup-La Grande No 1 230kV line,2022-03-01 00:10:00,2022-03-01 12:01:00,230.0,711,Auto,Other,2022,{2022},49487.0
Hanford-Wautoma No 1 500kV line,2022-03-01 05:55:00,2022-03-01 05:58:00,500.0,3,Auto,Other,2022,{2022},49487.0
Chief Joseph PH-Chief Joseph No 5 500kV line,2022-03-03 08:07:00,2022-03-03 08:16:00,500.0,9,Auto,Other,2022,{2022},49487.0
Celilo-Sylmar Pole No 4 1000kV line,2022-03-04 10:24:00,2022-03-04 10:30:00,1000.0,6,Auto,Unknown,2022,{2022},49487.0
Paul-Olympia No 1 500kV line,2022-03-07 12:55:00,2022-03-07 13:43:00,500.0,48,Auto,Other,2022,{2022},49487.0
Longview-Chemical No 1 230kV line,2022-03-10 02:57:00,2022-03-10 15:13:00,230.0,736,Auto,Other,2022,{2022},49487.0
Hagen tap to Naselle-Tarlett No 1 115kV line,2022-03-12 02:46:00,2022-03-12 06:21:00,115.0,215,Auto,Unknown,2022,{2022},49487.0
Naselle-Tarlett No 1 115kV line,2022-03-12 02:46:00,2022-03-12 06:21:00,115.0,215,Auto,Unknown,2022,{2022},49487.0
Bandon-Rogue No 1 115kV line,2022-03-12 17:45:00,2022-03-13 20:11:00,115.0,1526,Auto,Wind,2022,{2022},49487.0
Geisel Monument-Rogue section of Bandon-Rogue No 1 115kV line,2022-03-12 17:45:00,2022-03-13 20:11:00,115.0,1526,Auto,Wind,2022,{2022},49487.0
Port Orford-Geisel Monument section of Bandon-Rogue No 1 115kV line,2022-03-12 17:45:00,2022-03-13 20:11:00,115.0,1526,Auto,Wind,2022,{2022},49487.0
Alvey-Dixonville No 1 230kV line,2022-03-12 20:13:00,2022-03-14 00:59:00,230.0,1666,Auto,Unknown,2022,{2022},49487.0
Lower Monumental-McNary No 1 500kV line,2022-03-15 01:27:00,2022-03-15 01:34:00,500.0,7,Auto,Unknown,2022,{2022},49487.0
Alvey-Dixonville No 1 230kV line,2022-03-17 09:10:00,2022-03-23 13:00:00,230.0,8870,Auto,Unknown,2022,{2022},49487.0
Pilot Butte-LaPine No 1 230kV line,2022-03-21 17:05:00,2022-03-21 20:26:00,230.0,201,Auto,Other,2022,{2022},49487.0
LaPine-Chiloquin No 1 230kV line,2022-03-21 17:05:00,2022-03-21 20:25:00,230.0,200,Auto,Other,2022,{2022},49487.0
Connley Collector tap to LaPine-Fort Rock No 1 115kV line,2022-03-21 17:05:00,2022-03-21 17:28:00,115.0,23,Auto,Unknown,2022,{2022},49487.0
LaPine-Fort Rock No 1 115kV line,2022-03-21 17:05:00,2022-03-21 17:28:00,115.0,23,Auto,Unknown,2022,{2022},49487.0
Taft-Hot Springs No 1 500kV line,2022-03-30 08:35:00,2022-03-30 08:44:00,500.0,9,Auto,Other,2022,{2022},49487.0
Tacoma-TPWR Southwest 230kV line,2022-03-31 15:21:00,2022-03-31 15:27:00,230.0,6,Auto,Other,2022,{2022},49487.0
Paul-Centralia Thermal PH No 2 500kV line,2022-04-03 14:27:00,2022-04-04 00:02:00,500.0,575,Auto,Other,2022,{2022},49487.0
Satsop-Aberdeen No 3 230kV line,2022-04-03 23:15:00,2022-04-04 02:54:00,230.0,219,Auto,Other,2022,{2022},49487.0
Slatt-Buckley No 1 500kV line,2022-04-04 07:07:00,2022-04-04 07:14:00,500.0,7,Auto,Other,2022,{2022},49487.0
Buckley-Grizzly No 1 500kV line,2022-04-04 07:07:00,2022-04-04 07:14:00,500.0,7,Auto,Unknown,2022,{2022},49487.0
Chief Joseph PH-Chief Joseph No 5 500kV line,2022-04-04 07:07:00,2022-04-04 07:17:00,500.0,10,Auto,Other,2022,{2022},49487.0
Chief Joseph PH-Chief Joseph No 6 500kV line,2022-04-04 07:07:00,2022-04-04 07:18:00,500.0,11,Auto,Other,2022,{2022},49487.0
Chief Joseph PH-Chief Joseph No 1 230kV line,2022-04-04 07:07:00,2022-04-04 07:20:00,230.0,13,Auto,Other,2022,{2022},49487.0
Chief Joseph PH-Chief Joseph No 4 230kV line,2022-04-04 07:07:00,2022-04-04 07:21:00,230.0,14,Auto,Other,2022,{2022},49487.0
Rock Creek-John Day No 1 500kV line,2022-04-04 13:05:00,2022-04-04 22:16:00,500.0,551,Auto,Other,2022,{2022},49487.0
John Day-Marion No 1 500kV line,2022-04-04 13:05:00,2022-04-04 13:09:00,500.0,4,Auto,Other,2022,{2022},49487.0
Addy-AVA Devils Gap No 1 115kV line,2022-04-04 13:55:00,2022-04-04 14:51:00,115.0,56,Auto,Tree Blown,2022,{2022},49487.0
Lexington-West Kelso 115kV line,2022-04-04 13:59:00,2022-04-04 18:55:00,115.0,296,Auto,Weather,2022,{2022},49487.0
Fidalgo-Lopez Island 3&5 No 5 69kV line,2022-04-04 17:41:00,2022-04-04 20:09:00,69.0,148,Auto,Weather,2022,{2022},49487.0
Port Angeles-Sappho No 1 115kV line,2022-04-04 18:02:00,2022-04-05 03:51:00,115.0,589,Auto,Weather,2022,{2022},49487.0
Silverado-Sappho section of Port Angeles-Sappho No 1 115kV line,2022-04-04 18:02:00,2022-04-05 03:51:00,115.0,589,Auto,Weather,2022,{2022},49487.0
The Dalles PH-Big Eddy No 1 115kV line,2022-04-05 16:49:00,2022-04-11 16:00:00,115.0,8591,Auto,Other,2022,{2022},49487.0
The Dalles PH-Big Eddy No 2 115kV line,2022-04-05 16:49:00,2022-04-11 16:00:00,115.0,8591,Auto,Other,2022,{2022},49487.0
Big Eddy-Seufert section of Big Eddy-The Dalles No 1 115kV line,2022-04-05 16:49:00,2022-04-11 18:05:00,115.0,8716,Auto,Other,2022,{2022},49487.0
Big Eddy-The Dalles No 1 115kV line,2022-04-05 16:49:00,2022-04-11 18:05:00,115.0,8716,Auto,Other,2022,{2022},49487.0
Big Eddy-De Moss No 1 115kV line,2022-04-05 16:49:00,2022-04-11 18:35:00,115.0,8746,Auto,Other,2022,{2022},49487.0
Chehalis-Olympia No 1 230kV line,2022-04-08 11:33:00,2022-04-08 12:39:00,230.0,66,Auto,Tree Blown,2022,{2022},49487.0
Lexington-West Kelso 115kV line,2022-04-11 03:29:00,2022-04-11 03:41:00,115.0,12,Auto,Weather,2022,{2022},49487.0
Goble tap to St Helens-Allston No 1 115kV line,2022-04-11 03:44:00,2022-04-11 03:47:00,115.0,3,Auto,Unknown,2022,{2022},49487.0
Goble-Rainier section of St Helens-Allston No 1 115kV line,2022-04-11 03:44:00,2022-04-11 03:47:00,115.0,3,Auto,Unknown,2022,{2022},49487.0
Rainier tap to St Helens-Allston No 1 115kV line,2022-04-11 03:44:00,2022-04-11 03:47:00,115.0,3,Auto,Unknown,2022,{2022},49487.0
Rainier-Allston section of St Helens-Allston No 1 115kV line,2022-04-11 03:44:00,2022-04-11 03:47:00,115.0,3,Auto,Unknown,2022,{2022},49487.0
St Helens-Allston No 1 115kV line,2022-04-11 03:44:00,2022-04-11 03:47:00,115.0,3,Auto,Unknown,2022,{2022},49487.0
St Helens-Goble section of St Helens-Allston No 1 115kV line,2022-04-11 03:44:00,2022-04-11 03:47:00,115.0,3,Auto,Unknown,2022,{2022},49487.0
Forest Grove-Tillamook No 1 115kV line,2022-04-11 05:18:00,2022-04-11 05:19:00,115.0,1,Auto,Weather,2022,{2022},49487.0
Forest Grove-Tillamook No 1 115kV line,2022-04-11 05:19:00,2022-04-11 05:20:00,115.0,1,Auto,Weather,2022,{2022},49487.0
Grandview-Red Mountain No 1 115kV line,2022-04-11 08:50:00,2022-04-11 11:40:00,115.0,170,Auto,Weather,2022,{2022},49487.0
Moxee-Roza No 1 115kV line,2022-04-11 09:01:00,2022-04-11 09:45:00,115.0,44,Auto,Weather,2022,{2022},49487.0
Satsop-Aberdeen No 3 230kV line,2022-04-11 10:29:00,2022-04-11 10:48:00,230.0,19,Auto,Unknown,2022,{2022},49487.0
Fairview-Bandon No 2 115kV line,2022-04-11 18:01:00,2022-04-11 18:14:00,115.0,13,Auto,Lightning,2022,{2022},49487.0
Calpine-McNary No 1 500kV line,2022-04-19 23:53:00,2022-04-20 00:53:00,500.0,60,Auto,Foreign Trouble,2022,{2022},49487.0
Driscoll-Astoria No 1 115kV line,2022-04-22 09:02:00,2022-04-22 09:07:00,115.0,5,Auto,Other,2022,{2022},49487.0
Fern Hill-Astoria section of Driscoll-Astoria No 1 115kV line,2022-04-22 09:02:00,2022-04-22 09:07:00,115.0,5,Auto,Other,2022,{2022},49487.0
Knappa-Fern Hill section of Driscoll-Astoria No 1 115kV line,2022-04-22 09:02:00,2022-04-22 09:07:00,115.0,5,Auto,Other,2022,{2022},49487.0
The Dalles PH-Big Eddy No 1 115kV line,2022-04-27 15:41:00,2022-04-27 16:01:00,115.0,20,Auto,Other,2022,{2022},49487.0
Chief Joseph-Monroe No 1 500kV line,2022-04-28 14:04:00,2022-04-29 16:16:00,500.0,1572,Auto,Tree Blown,2022,{2022},49487.0
Usk-Usk 115kV line,2022-05-01 08:49:00,2022-05-01 10:42:00,115.0,113,Auto,Unknown,2022,{2022},49487.0
Foster tap to Green Peter-Lebanon No 1 115kV line,2022-05-04 13:20:00,2022-05-04 14:54:00,115.0,94,Auto,Other,2022,{2022},49487.0
Foster tap-Lebanon section of Green Peter-Lebanon No 1 115kV line,2022-05-04 13:20:00,2022-05-04 14:54:00,115.0,94,Auto,Other,2022,{2022},49487.0
Foster tap-North Butte section of Foster tap to Green Peter-Lebanon No 1 115kV line,2022-05-04 13:20:00,2022-05-04 14:54:00,115.0,94,Auto,Other,2022,{2022},49487.0
Green Peter-Foster tap section of Green Peter-Lebanon No 1 115kV line,2022-05-04 13:20:00,2022-05-04 14:54:00,115.0,94,Auto,Other,2022,{2022},49487.0
Green Peter-Lebanon No 1 115kV line,2022-05-04 13:20:00,2022-05-04 14:54:00,115.0,94,Auto,Other,2022,{2022},49487.0
North Butte tap to Foster tap to Green Peter-Lebanon No 1 115kV line,2022-05-04 13:20:00,2022-05-04 14:54:00,115.0,94,Auto,Other,2022,{2022},49487.0
North Butte-Foster PH section of Foster tap to Green Peter-Lebanon No 1 115kV line,2022-05-04 13:20:00,2022-05-04 14:54:00,115.0,94,Auto,Other,2022,{2022},49487.0
Usk-Pine Street 115kV line,2022-05-05 09:35:00,2022-05-05 11:03:00,115.0,88,Auto,Tree Blown,2022,{2022},49487.0
Usk-Usk 115kV line,2022-05-10 09:44:00,2022-05-10 10:44:00,115.0,60,Auto,Unknown,2022,{2022},49487.0
Usk-Usk 115kV line,2022-05-11 10:33:00,2022-05-11 13:33:00,115.0,180,Auto,Unknown,2022,{2022},49487.0
Paul-Allston No 2 500kV line,2022-05-11 14:14:00,2022-05-11 14:16:00,500.0,2,Auto,Other,2022,{2022},49487.0
Chehalis-Mayfield No 1 230kV line,2022-05-13 12:33:00,2022-05-13 14:05:00,230.0,92,Auto,Unknown,2022,{2022},49487.0
Longview-Cowlitz No 1 115kV line,2022-05-19 13:53:00,2022-05-19 14:02:00,115.0,9,Auto,Other,2022,{2022},49487.0
Longview-Washington Way No 1 115kV line,2022-05-19 13:53:00,2022-05-19 14:02:00,115.0,9,Auto,Other,2022,{2022},49487.0
Bakers Corner-Longview section of Lexington-Longview No 1 115kV line,2022-05-19 13:53:00,2022-05-19 14:02:00,115.0,9,Auto,Other,2022,{2022},49487.0
Lexington-Longview No 1 115kV line,2022-05-19 13:53:00,2022-05-19 14:02:00,115.0,9,Auto,Other,2022,{2022},49487.0
Olympia-Grand Coulee No 1 287kV line,2022-05-19 14:16:00,2022-05-19 14:37:00,287.0,21,Auto,Lightning,2022,{2022},49487.0
Midway-Priest Rapids No 1 230kV line,2022-05-19 20:51:00,2022-05-19 23:22:00,230.0,151,Auto,Other,2022,{2022},49487.0
Bell-Usk No 1 230kV line,2022-05-23 05:08:00,2022-05-23 08:38:00,230.0,210,Auto,Other,2022,{2022},49487.0
Chief Joseph PH-Chief Joseph No 6 500kV line,2022-05-26 22:14:00,2022-05-26 22:40:00,500.0,26,Auto,Other,2022,{2022},49487.0
Hemingway-Summer Lake No 1 500kV line,2022-05-28 16:54:00,2022-05-28 16:55:00,500.0,1,Auto,Unknown,2022,{2022},49487.0
Broadview-Garrison No 1 500kV line,2022-06-01 07:56:00,2022-06-01 08:05:00,500.0,9,Auto,Other,2022,{2022},49487.0
Clarkston tap to Tucannon River-North Lewiston No 1 115kV line,2022-06-02 19:51:00,2022-06-03 14:46:00,115.0,1135,Auto,Lightning,2022,{2022},49487.0
Clarkston-North Lewiston section of Tucannon River-North Lewiston No 1 115kV line,2022-06-02 19:51:00,2022-06-03 14:46:00,115.0,1135,Auto,Lightning,2022,{2022},49487.0
Pomeroy tap to Tucannon River-North Lewiston No 1 115kV line,2022-06-02 19:51:00,2022-06-03 14:46:00,115.0,1135,Auto,Lightning,2022,{2022},49487.0
Pomeroy-Clarkston section of Tucannon River-North Lewiston No 1 115kV line,2022-06-02 19:51:00,2022-06-03 14:46:00,115.0,1135,Auto,Lightning,2022,{2022},49487.0
Tucannon River-North Lewiston No 1 115kV line,2022-06-02 19:51:00,2022-06-03 14:46:00,115.0,1135,Auto,Lightning,2022,{2022},49487.0
Tucannon River-Pomeroy section of Tucannon River-North Lewiston No 1 115kV line,2022-06-02 19:51:00,2022-06-03 14:46:00,115.0,1135,Auto,Lightning,2022,{2022},49487.0
Swan Valley-Teton No 2 115kV line,2022-06-03 07:19:00,2022-06-03 07:20:00,115.0,1,Auto,Foreign Trouble,2022,{2022},49487.0
Goose Lake tap to Grand Coulee-Okanogan No 2 115kV line,2022-06-03 13:20:00,2022-06-03 16:05:00,115.0,165,Auto,Lightning,2022,{2022},49487.0
Goose Lake-Okanogan section of Grand Coulee-Okanogan No 2 115kV line,2022-06-03 13:20:00,2022-06-03 15:27:00,115.0,127,Auto,Lightning,2022,{2022},49487.0
Grand Coulee-Keller section of Grand Coulee-Okanogan No 2 115kV line,2022-06-03 13:20:00,2022-06-03 16:03:00,115.0,163,Auto,Lightning,2022,{2022},49487.0
Grand Coulee-Okanogan No 2 115kV line,2022-06-03 13:20:00,2022-06-04 10:00:00,115.0,1240,Auto,Lightning,2022,{2022},49487.0
Keller tap to Grand Coulee-Okanogan No 2 115kV line,2022-06-03 13:20:00,2022-06-04 10:00:00,115.0,1240,Auto,Lightning,2022,{2022},49487.0
Keller-Nespelem section of Grand Coulee-Okanogan No 2 115kV line,2022-06-03 13:20:00,2022-06-03 16:03:00,115.0,163,Auto,Lightning,2022,{2022},49487.0
Nespelem tap to Grand Coulee-Okanogan No 2 115kV line,2022-06-03 13:20:00,2022-06-03 16:03:00,115.0,163,Auto,Lightning,2022,{2022},49487.0
Nespelem-Goose Lake section of Grand Coulee-Okanogan No 2 115kV line,2022-06-03 13:20:00,2022-06-03 17:54:00,115.0,274,Auto,Lightning,2022,{2022},49487.0
Garrison-Anaconda No 1 230kV line,2022-06-03 14:41:00,2022-06-03 14:45:00,230.0,4,Auto,Weather,2022,{2022},49487.0
Broadview-Garrison No 2 500kV line,2022-06-03 16:14:00,2022-06-03 16:22:00,500.0,8,Auto,Weather,2022,{2022},49487.0
Bonneville PH 1-Alcoa No 1&2 115kV line,2022-06-05 17:57:00,2022-06-05 18:05:00,115.0,8,Auto,Lightning,2022,{2022},49487.0
Bonneville-Underwood section of Bonneville PH 1-Alcoa No 1&2 115kV line,2022-06-05 17:57:00,2022-06-05 18:05:00,115.0,8,Auto,Lightning,2022,{2022},49487.0
Franklin-Badger Canyon No 1 115kV line,2022-06-06 11:32:00,2022-06-06 11:52:00,115.0,20,Auto,Other,2022,{2022},49487.0
Southridge-Badger Canyon section of Franklin-Badger Canyon No 1 115kV line,2022-06-06 11:32:00,2022-06-06 11:52:00,115.0,20,Auto,Other,2022,{2022},49487.0
Bell-AVA Beacon No 4 230kV line,2022-06-06 13:28:00,2022-06-07 05:34:00,230.0,966,Auto,Other,2022,{2022},49487.0
Ross-Vancouver Shipyard No 1 115kV line,2022-06-14 14:15:00,2022-06-14 14:16:00,115.0,1,Auto,Other,2022,{2022},49487.0
Cowlitz Falls-Glenoma 230kV line,2022-06-16 03:53:00,2022-06-16 05:25:00,230.0,92,Auto,Other,2022,{2022},49487.0
Rattlesnake-Garrison No 1 230kV line,2022-06-18 11:36:00,2022-06-18 11:42:00,230.0,6,Auto,Lightning,2022,{2022},49487.0
Dixon tap to Hot Springs-Rattlesnake No 1 230kV line,2022-06-18 12:57:00,2022-06-18 13:00:00,230.0,3,Auto,Weather,2022,{2022},49487.0
Dixon-Rattlesnake section of Hot Springs-Rattlesnake No 1 230kV line,2022-06-18 12:57:00,2022-06-18 13:00:00,230.0,3,Auto,Weather,2022,{2022},49487.0
Hot Springs-Dixon section of Hot Springs-Rattlesnake No 1 230kV line,2022-06-18 12:57:00,2022-06-18 13:00:00,230.0,3,Auto,Weather,2022,{2022},49487.0
Hot Springs-Rattlesnake No 1 230kV line,2022-06-18 12:57:00,2022-06-18 13:00:00,230.0,3,Auto,Weather,2022,{2022},49487.0
Grand Ronde-Boyer No 1 115kV line,2022-06-20 23:36:00,2022-06-20 23:40:00,115.0,4,Auto,Other,2022,{2022},49487.0
Beaver tap to Boyer-Tillamook No 1 115kV line,2022-06-20 23:36:00,2022-06-20 23:40:00,115.0,4,Auto,Other,2022,{2022},49487.0
Beaver-Tillamook section of Boyer-Tillamook No 1 115kV line,2022-06-20 23:36:00,2022-06-20 23:40:00,115.0,4,Auto,Other,2022,{2022},49487.0
Boyer-Tillamook No 1 115kV line,2022-06-20 23:36:00,2022-06-20 23:40:00,115.0,4,Auto,Other,2022,{2022},49487.0
Hebo tap to Boyer-Tillamook No 1 115kV line,2022-06-20 23:36:00,2022-06-20 23:40:00,115.0,4,Auto,Other,2022,{2022},49487.0
Hebo-Beaver section of Boyer-Tillamook No 1 115kV line,2022-06-20 23:36:00,2022-06-20 23:40:00,115.0,4,Auto,Other,2022,{2022},49487.0
Nestucca-Hebo section of Boyer-Tillamook No 1 115kV line,2022-06-20 23:36:00,2022-06-20 23:40:00,115.0,4,Auto,Other,2022,{2022},49487.0
Napavine-Chehalis Power No 1 500kV line,2022-06-22 08:24:00,2022-06-22 09:02:00,500.0,38,Auto,Other,2022,{2022},49487.0
Napavine-Chehalis Power No 2 500kV line,2022-06-22 08:24:00,2022-06-22 09:02:00,500.0,38,Auto,Other,2022,{2022},49487.0
Napavine-Chehalis Power No 3 500kV line,2022-06-22 08:24:00,2022-06-22 09:02:00,500.0,38,Auto,Other,2022,{2022},49487.0
Chehalis-Olympia No 1 230kV line,2022-06-26 18:44:00,2022-06-27 13:19:00,230.0,1115,Auto,Unknown,2022,{2022},49487.0
Chehalis-Centralia No 2 69kV line,2022-06-26 21:43:00,2022-06-27 13:19:00,69.0,936,Auto,Weather,2022,{2022},49487.0
Chehalis-Cooks Hill section of Chehalis-Centralia No 2 69kV line,2022-06-26 21:43:00,2022-06-27 13:19:00,69.0,936,Auto,Weather,2022,{2022},49487.0
Dayton tap to Olympia-Shelton No 1 115kV line,2022-06-28 14:52:00,2022-06-28 16:58:00,115.0,126,Auto,Tree Blown,2022,{2022},49487.0
Dayton-Shelton section of Olympia-Shelton No 1 115kV line,2022-06-28 14:52:00,2022-06-28 16:58:00,115.0,126,Auto,Tree Blown,2022,{2022},49487.0
Olympia-Dayton section of Olympia-Shelton No 1 115kV line,2022-06-28 14:52:00,2022-06-28 16:58:00,115.0,126,Auto,Tree Blown,2022,{2022},49487.0
Olympia-Shelton No 1 115kV line,2022-06-28 14:52:00,2022-06-28 16:58:00,115.0,126,Auto,Tree Blown,2022,{2022},49487.0
Slatt-Buckley No 1 500kV line,2022-06-30 19:30:00,2022-07-01 00:44:00,500.0,314,Auto,Unknown,2022,{2022},49487.0
Buckley-Marion No 1 500kV line,2022-06-30 19:37:00,2022-06-30 19:56:00,500.0,19,Auto,Other,2022,{2022},49487.0
Buckley-Grizzly No 1 500kV line,2022-06-30 19:37:00,2022-06-30 19:56:00,500.0,19,Auto,Other,2022,{2022},49487.0
Grand Coulee-Hanford No 1 500kV line,2022-07-01 06:36:00,2022-07-01 06:46:00,500.0,10,Auto,Weather,2022,{2022},49487.0
Santiam-Toledo No 1 230kV line,2022-07-02 16:08:00,2022-07-03 00:04:00,230.0,476,Auto,Tree Blown,2022,{2022},49487.0
Santiam-Wren section of Santiam-Toledo No 1 230kV line,2022-07-02 16:08:00,2022-07-02 20:14:00,230.0,245,Auto,Tree Blown,2022,{2022},49487.0
Wren tap to Santiam-Toledo No 1 230kV line,2022-07-02 16:08:00,2022-07-02 20:14:00,230.0,245,Auto,Tree Blown,2022,{2022},49487.0
Wren-Toledo section of Santiam-Toledo No 1 230kV line,2022-07-02 16:08:00,2022-07-03 00:04:00,230.0,475,Auto,Tree Blown,2022,{2022},49487.0
Schultz-Echo Lake No 1 500kV line,2022-07-03 02:31:00,2022-07-03 02:40:00,500.0,9,Auto,Lightning,2022,{2022},49487.0
Dayton tap to Walla Walla-Tucannon River No 1 115kV line,2022-07-03 09:56:00,2022-07-03 12:20:00,115.0,144,Auto,Lightning,2022,{2022},49487.0
Dayton-Tucannon River section of Walla Walla-Tucannon River No 1 115kV line,2022-07-03 09:56:00,2022-07-03 12:20:00,115.0,144,Auto,Lightning,2022,{2022},49487.0
Walla Walla-Dayton section of Walla Walla-Tucannon River No 1 115kV line,2022-07-03 09:56:00,2022-07-03 12:20:00,115.0,144,Auto,Lightning,2022,{2022},49487.0
Walla Walla-Tucannon River No 1 115kV line,2022-07-03 09:56:00,2022-07-03 12:20:00,115.0,144,Auto,Lightning,2022,{2022},49487.0
Addy-Colville No 1 115kV line,2022-07-03 20:08:00,2022-07-03 20:17:00,115.0,9,Auto,Lightning,2022,{2022},49487.0
Bell-Boundary No 3 230kV line,2022-07-03 20:08:00,2022-07-03 20:22:00,230.0,14,Auto,Lightning,2022,{2022},49487.0
Noxon AVA-Hot Springs No 2 230kV line,2022-07-04 00:32:00,2022-07-05 11:58:00,230.0,2126,Auto,Weather,2022,{2022},49487.0
Garrison-Anaconda No 1 230kV line,2022-07-04 16:40:00,2022-07-04 16:48:00,230.0,8,Auto,Lightning,2022,{2022},49487.0
Olympia-Grand Coulee No 1 287kV line,2022-07-04 17:59:00,2022-07-04 18:03:00,287.0,4,Auto,Unknown,2022,{2022},49487.0
Lexington-West Kelso 115kV line,2022-07-05 20:19:00,2022-07-06 14:30:00,115.0,1091,Auto,Unknown,2022,{2022},49487.0
Lost River-Spar Canyon No 1 230kV line,2022-07-07 06:00:00,2022-07-07 06:06:00,230.0,6,Auto,Other,2022,{2022},49487.0
Spar Canyon-Round Valley No 1 230kV line,2022-07-07 06:00:00,2022-07-07 06:06:00,230.0,6,Auto,Other,2022,{2022},49487.0
Box Canyon-Cusick section of Box Canyon-Usk 115kV line,2022-07-07 16:58:00,2022-07-07 18:11:00,115.0,73,Auto,Tree Blown,2022,{2022},49487.0
